categorie_cavalier,type_osm,nom_lieu,latitude,longitude,code_postal
Nuisance - École,school,Groupe scolaire Roland Lamartine,50.6452184,2.9910254,
Nuisance - École,school,École élémentaire Marie Curie-Louis Pasteur,50.6406189,2.9931213,
Nuisance - École,school,École primaire privée Sainte-Anne-Saint-Joachim,50.6494915,3.0928216,
Nuisance - École,school,École élémentaire Pasteur,50.6270656,3.0621814,
Nuisance - École,school,École maternelle Mozart,50.6269632,3.0619922,
Nuisance - École,school,Lycée général et technologique Louis Pasteur,50.6428656,3.0702766,
Nuisance - École,school,Collège Miriam Makeba,50.6183402,3.0647947,
Nuisance - École,school,École primaire Jean Rostand,50.6200043,3.1058142,
Nuisance - Aire de jeux,playground,Inconnu,50.625799,3.0558376,
Nuisance - Aire de jeux,playground,Inconnu,50.6426784,3.068431,
Nuisance - Aire de jeux,playground,Jeux de raquettes,50.6271094,3.0710276,
Nuisance - Aire de jeux,playground,Inconnu,50.6408803,3.0380983,
Nuisance - Aire de jeux,playground,Inconnu,50.6356842,3.0090493,
Nuisance - Aire de jeux,playground,Inconnu,50.6358384,3.0088636,
Nuisance - Aire de jeux,playground,Inconnu,50.6217936,3.0397242,
Nuisance - Aire de jeux,playground,Inconnu,50.6220075,3.0397969,
Nuisance - Aire de jeux,playground,Inconnu,50.6265186,3.0551077,
Nuisance - Aire de jeux,playground,Inconnu,50.6198282,3.0709851,
Nuisance - Aire de jeux,playground,Inconnu,50.6281818,3.0773654,
Nuisance - Aire de jeux,playground,Inconnu,50.6437527,2.9789471,
Nuisance - Aire de jeux,playground,Inconnu,50.6385839,2.9877389,
Nuisance - Aire de jeux,playground,Inconnu,50.6332058,3.0065588,
Nuisance - Aire de jeux,playground,Inconnu,50.6298933,3.0079214,
Nuisance - Aire de jeux,playground,Inconnu,50.6073487,3.0574296,
Nuisance - Aire de jeux,playground,Inconnu,50.6192543,3.0281295,
Nuisance - Aire de jeux,playground,Inconnu,50.6461695,2.9985239,
Nuisance - Aire de jeux,playground,Square Gavarni,50.6333859,3.0262576,
Nuisance - Aire de jeux,playground,Inconnu,50.6486727,3.0631217,
Nuisance - Aire de jeux,playground,Inconnu,50.6411972,3.0861776,
Nuisance - Aire de jeux,playground,Inconnu,50.6225187,3.0735907,
Nuisance - Aire de jeux,playground,Inconnu,50.6106904,3.055546,
Nuisance - Aire de jeux,playground,Inconnu,50.6074553,3.0556345,
Nuisance - Aire de jeux,playground,Inconnu,50.6053728,3.0565134,
Nuisance - Aire de jeux,playground,Inconnu,50.607733,3.0449519,
Nuisance - Aire de jeux,playground,Inconnu,50.6076621,3.0453859,
Nuisance - Aire de jeux,playground,Inconnu,50.605993,3.0542738,
Nuisance - Aire de jeux,playground,Inconnu,50.604772,3.0534176,
Nuisance - Aire de jeux,playground,Inconnu,50.6042008,3.0551994,
Nuisance - Aire de jeux,playground,Inconnu,50.603103,3.0539732,
Nuisance - Aire de jeux,playground,Inconnu,50.6075748,3.0463098,
Nuisance - Aire de jeux,playground,Inconnu,50.6094787,3.0418256,
Nuisance - Aire de jeux,playground,Inconnu,50.6112336,3.0440692,
Nuisance - Aire de jeux,playground,Inconnu,50.6095532,3.0401663,
Nuisance - Aire de jeux,playground,Inconnu,50.6105896,3.044184,
Nuisance - Aire de jeux,playground,Inconnu,50.6146737,3.0723879,
Nuisance - Aire de jeux,playground,Inconnu,50.6187997,3.0359101,
Nuisance - Aire de jeux,playground,Inconnu,50.6212931,3.0307299,
Nuisance - Aire de jeux,playground,Inconnu,50.6198139,3.030603,
Nuisance - Aire de jeux,playground,Inconnu,50.6196176,3.0310456,
Nuisance - Aire de jeux,playground,Inconnu,50.6192141,3.0306416,
Nuisance - Aire de jeux,playground,Inconnu,50.614737,3.033379,
Nuisance - Aire de jeux,playground,Inconnu,50.6227038,3.0383924,
Nuisance - Aire de jeux,playground,Inconnu,50.6277326,3.0343677,
Nuisance - Aire de jeux,playground,Inconnu,50.6362016,2.9877356,
Nuisance - Aire de jeux,playground,Inconnu,50.6491822,2.9860363,
Nuisance - Aire de jeux,playground,Inconnu,50.6426197,3.013874,
Nuisance - Aire de jeux,playground,Inconnu,50.6388181,3.049323,
Nuisance - Aire de jeux,playground,Inconnu,50.6386241,3.0493055,
Nuisance - Aire de jeux,playground,Inconnu,50.6384881,3.0491164,
Nuisance - Aire de jeux,playground,Inconnu,50.6213149,3.0304629,
Nuisance - Aire de jeux,playground,Inconnu,50.6085504,3.0465951,
Nuisance - Aire de jeux,playground,Inconnu,50.6428503,2.9773795,
Nuisance - Aire de jeux,playground,Inconnu,50.6293963,3.0037658,
Nuisance - Aire de jeux,playground,Inconnu,50.6316943,3.0035586,
Nuisance - Aire de jeux,playground,Inconnu,50.6383508,2.9876764,
Nuisance - Aire de jeux,playground,Inconnu,50.6334319,3.0405396,
Nuisance - Aire de jeux,playground,Inconnu,50.6335274,3.0407854,
Nuisance - Aire de jeux,playground,Inconnu,50.6199534,3.0411758,
Nuisance - Aire de jeux,playground,Inconnu,50.6200334,3.041005,
Nuisance - Aire de jeux,playground,Inconnu,50.6215053,3.0404131,
Nuisance - Aire de jeux,playground,Inconnu,50.6201731,3.0408681,
Nuisance - Aire de jeux,playground,Inconnu,50.6202561,3.0409867,
Nuisance - Aire de jeux,playground,Inconnu,50.6174833,3.0753388,
Nuisance - Aire de jeux,playground,Inconnu,50.6375951,3.0419898,
Nuisance - Aire de jeux,playground,Inconnu,51.2630811,4.7883874,
Nuisance - Aire de jeux,playground,Inconnu,50.6413321,3.0875962,
Nuisance - Aire de jeux,playground,Inconnu,50.6413075,3.0876634,
Nuisance - Aire de jeux,playground,Inconnu,50.6413422,3.0877324,
Nuisance - Aire de jeux,playground,Inconnu,50.620437,3.049469,
Nuisance - Aire de jeux,playground,Inconnu,50.6203889,3.0495163,
Nuisance - Aire de jeux,playground,Inconnu,50.6205269,3.0495813,
Nuisance - Aire de jeux,playground,Inconnu,50.6205527,3.0496388,
Nuisance - Aire de jeux,playground,Inconnu,50.6344569,3.0720059,
Nuisance - Aire de jeux,playground,Inconnu,50.6362532,3.0398777,
Nuisance - Aire de jeux,playground,Inconnu,50.636259,3.0396724,
Nuisance - Aire de jeux,playground,Inconnu,50.6366436,3.0399424,
Nuisance - Aire de jeux,playground,Inconnu,50.6365914,3.0400506,
Nuisance - Aire de jeux,playground,Inconnu,50.6202752,3.0533599,
Nuisance - Aire de jeux,playground,Inconnu,50.6497134,3.0042986,
Nuisance - Aire de jeux,playground,Inconnu,50.6497245,3.004399,
Nuisance - Aire de jeux,playground,Inconnu,50.6497874,3.0044959,
Nuisance - Aire de jeux,playground,Inconnu,50.6413202,2.9925884,
Nuisance - Aire de jeux,playground,Inconnu,50.6123526,3.057304,
Nuisance - Aire de jeux,playground,Tyrolienne,50.6554161,2.9810176,
Nuisance - Aire de jeux,playground,Inconnu,50.6186061,3.0552485,
Nuisance - Aire de jeux,playground,Inconnu,50.6115055,3.0440557,
Nuisance - Aire de jeux,playground,Inconnu,50.6296832,3.1058623,
Nuisance - Aire de jeux,playground,Smallicieux,50.6160198,3.0468473,
Nuisance - Aire de jeux,playground,Inconnu,50.6367238,3.0868464,
Nuisance - Aire de jeux,playground,Inconnu,50.6367314,3.0554704,
Nuisance - Aire de jeux,playground,Inconnu,50.6157267,3.0637241,
Nuisance - Aire de jeux,playground,Buurtspeelpleintje Meidoornlaan,51.2660642,4.7797881,
Nuisance - Aire de jeux,playground,Inconnu,50.6281041,3.0239988,
Nuisance - Aire de jeux,playground,Inconnu,50.6412832,3.088163,
Nuisance - Aire de jeux,playground,Inconnu,50.6425603,3.0888098,
Nuisance - Aire de jeux,playground,Inconnu,50.6464104,3.0886911,
Nuisance - Aire de jeux,playground,Buurtspeelplein Meikloklaan,51.2757148,4.8697036,
Nuisance - Aire de jeux,playground,Inconnu,50.6355521,3.0910795,
Nuisance - Aire de jeux,playground,Inconnu,50.6443236,3.0617361,
Nuisance - Aire de jeux,playground,Inconnu,50.6269954,3.0693073,
Nuisance - Aire de jeux,playground,Inconnu,50.6563955,2.9822795,
Nuisance - Aire de jeux,playground,Labyrinthe végétal,50.6560579,2.985889,
Nuisance - Aire de jeux,playground,Inconnu,50.6355777,3.0316767,
Nuisance - Aire de jeux,playground,Inconnu,50.6287861,3.1098902,
Nuisance - Aire de jeux,playground,Inconnu,50.6348951,3.095587,
Nuisance - Aire de jeux,playground,Inconnu,50.6550779,2.9805301,
Nuisance - Aire de jeux,playground,Inconnu,50.6158367,3.0340977,
Nuisance - Aire de jeux,playground,Inconnu,50.6220555,3.0507918,
Nuisance - Aire de jeux,playground,Inconnu,51.267162,4.8694636,
Nuisance - Aire de jeux,playground,Inconnu,50.6318634,3.070537,
Nuisance - Aire de jeux,playground,Inconnu,50.6315027,3.0708204,
Nuisance - Aire de jeux,playground,Inconnu,50.6309598,3.029215,
Nuisance - Aire de jeux,playground,Inconnu,50.6192812,3.0785055,
Nuisance - Aire de jeux,playground,Inconnu,50.6217404,3.1186234,
Nuisance - Aire de jeux,playground,Inconnu,50.6415703,3.0882162,
Nuisance - Aire de jeux,playground,Inconnu,51.2398388,4.8162003,
Nuisance - Aire de jeux,playground,Inconnu,50.633272,3.0238789,
Nuisance - Aire de jeux,playground,touwenparcours,51.281108,4.8404833,
Nuisance - Aire de jeux,playground,Inconnu,51.2826217,4.8402304,
Nuisance - Aire de jeux,playground,Gemeentelijk Speelplein Nachtegalenstraat,51.2493837,4.8214193,
Nuisance - Aire de jeux,playground,Inconnu,50.6253531,3.0904529,
Nuisance - Aire de jeux,playground,Inconnu,50.6344444,3.1101724,
Nuisance - Aire de jeux,playground,Inconnu,50.618719,3.1047571,
Nuisance - Aire de jeux,playground,Inconnu,50.622615,3.1004708,
Nuisance - Aire de jeux,playground,Inconnu,51.2599195,4.7869316,
Nuisance - Aire de jeux,playground,Toverstad,51.2610641,4.794179,
Nuisance - Aire de jeux,playground,Inconnu,50.6251445,3.1018242,
Nuisance - Aire de jeux,playground,Inconnu,50.6268251,3.0985464,
Nuisance - Aire de jeux,playground,Inconnu,50.6267591,3.0987888,
Nuisance - Aire de jeux,playground,Inconnu,50.6266026,3.0990502,
Nuisance - Aire de jeux,playground,Inconnu,50.6331829,3.0066603,
Nuisance - Aire de jeux,playground,Inconnu,50.6169265,3.0312674,
Nuisance - Aire de jeux,playground,Inconnu,50.6035387,3.0480937,
Nuisance - Aire de jeux,playground,Inconnu,50.6037084,3.0502155,
Nuisance - Aire de jeux,playground,Square Pierre Loti,50.6023875,3.0500703,
Nuisance - Aire de jeux,playground,Jardin des Trampolines,50.6032069,3.0527139,
Nuisance - Aire de jeux,playground,Inconnu,50.6042919,3.0530219,
Nuisance - Aire de jeux,playground,Inconnu,50.6047802,3.053323,
Nuisance - Aire de jeux,playground,Inconnu,50.612994,3.0503067,
Nuisance - Aire de jeux,playground,Inconnu,50.6282418,3.0248856,
Nuisance - Aire de jeux,playground,Inconnu,50.6320018,3.0987734,
Nuisance - Aire de jeux,playground,Inconnu,50.6320625,3.0988896,
Nuisance - Aire de jeux,playground,Inconnu,50.6488327,3.0637539,
Nuisance - Aire de jeux,playground,Inconnu,50.6493598,3.0634026,
Nuisance - Aire de jeux,playground,Inconnu,50.6474511,3.052519,
Nuisance - Aire de jeux,playground,Inconnu,50.6509415,2.9891615,
Nuisance - Aire de jeux,playground,Inconnu,50.6294985,3.0036692,
Nuisance - Aire de jeux,playground,Inconnu,50.6127985,3.0590191,
Nuisance - Aire de jeux,playground,Inconnu,50.6128486,3.0593011,
Nuisance - Aire de jeux,playground,Inconnu,50.6183277,3.0469976,
Nuisance - Aire de jeux,playground,Inconnu,50.618296,3.0472203,
Nuisance - Aire de jeux,playground,Inconnu,50.6183506,3.0439001,
Nuisance - Aire de jeux,playground,Inconnu,50.6477947,3.0932294,
Nuisance - Aire de jeux,playground,Square de la Briqueterie,50.6046875,3.0526245,
Nuisance - Aire de jeux,playground,Square Massenet,50.6304102,3.0885342,
Nuisance - Aire de jeux,playground,Inconnu,50.6493028,3.0047553,
Nuisance - Aire de jeux,playground,Inconnu,50.6218019,3.0397257,
Nuisance - Aire de jeux,playground,Inconnu,50.6246332,3.0470447,
Nuisance - Aire de jeux,playground,Inconnu,50.6210042,3.0323784,
Nuisance - Aire de jeux,playground,Inconnu,50.620931,3.0324887,
Nuisance - Aire de jeux,playground,Inconnu,50.6208091,3.0323728,
Nuisance - Aire de jeux,playground,Inconnu,50.6117327,3.0683748,
Nuisance - Aire de jeux,playground,Inconnu,50.6257419,3.0558321,
Nuisance - Aire de jeux,playground,Inconnu,50.6225208,3.0735801,
Nuisance - Aire de jeux,playground,Inconnu,50.6194592,3.067342,
Nuisance - Aire de jeux,playground,Inconnu,50.6193698,3.0672468,
Nuisance - Aire de jeux,playground,Inconnu,50.6175601,3.0577813,
Nuisance - Aire de jeux,playground,Inconnu,50.6176185,3.0576797,
Nuisance - Aire de jeux,playground,Inconnu,50.6176497,3.0578077,
Nuisance - Aire de jeux,playground,Inconnu,50.6175789,3.0579572,
Nuisance - Aire de jeux,playground,Inconnu,50.627236,3.0544356,
Nuisance - Aire de jeux,playground,Inconnu,50.6275945,3.0343615,
Nuisance - Aire de jeux,playground,Inconnu,50.6277436,3.0343525,
Nuisance - Aire de jeux,playground,Inconnu,50.6361953,2.9877454,
Nuisance - Aire de jeux,playground,Inconnu,50.6298561,3.0037454,
Nuisance - Aire de jeux,playground,Inconnu,50.6208898,3.0684623,
Nuisance - Aire de jeux,playground,Inconnu,50.6314695,3.1008626,
Nuisance - Aire de jeux,playground,Inconnu,50.6301203,3.0857779,
Nuisance - Aire de jeux,playground,Inconnu,50.6366496,3.0553422,
Nuisance - Aire de jeux,playground,Inconnu,50.6188486,3.0866488,
Nuisance - Aire de jeux,playground,Inconnu,50.6372792,2.9855738,
Nuisance - Aire de jeux,playground,Inconnu,50.6217752,3.0509662,
Nuisance - Aire de jeux,playground,Inconnu,50.6213549,3.0504095,
Nuisance - Aire de jeux,playground,Inconnu,50.6333796,3.0262601,
Nuisance - Aire de jeux,playground,Inconnu,51.2636093,4.7890255,
Nuisance - Aire de jeux,playground,Square Charles Six,50.6224188,3.0469788,
Nuisance - Aire de jeux,playground,Inconnu,50.6321346,3.1168004,
Nuisance - Aire de jeux,playground,Inconnu,50.6321827,3.1170346,
Nuisance - Aire de jeux,playground,Inconnu,50.6322021,3.1171012,
Nuisance - Aire de jeux,playground,Inconnu,50.6322225,3.1170398,
Nuisance - Aire de jeux,playground,Inconnu,50.6322145,3.1169455,
Nuisance - Aire de jeux,playground,Inconnu,50.6084265,3.0407806,
Nuisance - Aire de jeux,playground,Inconnu,50.6305806,3.1131457,
Nuisance - Aire de jeux,playground,Inconnu,50.6466865,2.9935574,
Nuisance - Aire de jeux,playground,Inconnu,50.6481111,2.9925001,
Nuisance - Aire de jeux,playground,Inconnu,50.6384621,2.9932479,
Nuisance - Aire de jeux,playground,Inconnu,50.6053718,3.0564985,
Nuisance - Aire de jeux,playground,speelzone,51.2265495,4.8333309,
Nuisance - Aire de jeux,playground,Inconnu,50.6297737,3.0471155,
Nuisance - Aire de jeux,playground,Inconnu,50.6453004,3.0474331,
Nuisance - Aire de jeux,playground,Inconnu,50.6316698,3.0864087,
Nuisance - Aire de jeux,playground,Inconnu,51.2277526,4.8279697,
Nuisance - Aire de jeux,playground,Buurtspeelplein Den Bosberg,51.2627853,4.8655829,
Nuisance - Aire de jeux,playground,Inconnu,50.6384968,3.0142616,
Nuisance - Aire de jeux,playground,Inconnu,50.6317878,3.0989192,
Nuisance - Aire de jeux,playground,Inconnu,50.6210996,3.0634929,
Nuisance - Aire de jeux,playground,Inconnu,50.6212139,3.0628974,
Nuisance - Aire de jeux,playground,Inconnu,50.6247394,3.0393536,
Nuisance - Aire de jeux,playground,Inconnu,50.6246687,3.0390616,
Nuisance - Aire de jeux,playground,Inconnu,50.6245469,3.0392054,
Nuisance - Aire de jeux,playground,Inconnu,50.6233423,3.0307403,
Nuisance - Aire de jeux,playground,Inconnu,50.636109,3.0448711,
Nuisance - Aire de jeux,playground,Inconnu,50.6361401,3.0447188,
Nuisance - Aire de jeux,playground,Inconnu,50.6361679,3.0444944,
Nuisance - Aire de jeux,playground,Inconnu,50.636097,3.0444904,
Nuisance - Aire de jeux,playground,Inconnu,50.6362653,3.0445947,
Nuisance - Aire de jeux,playground,Inconnu,50.6105933,3.0442079,
Nuisance - Aire de jeux,playground,Inconnu,50.6256233,3.1089398,
Nuisance - Aire de jeux,playground,Inconnu,50.6253521,3.1088852,
Nuisance - Aire de jeux,playground,Inconnu,50.6239956,3.1199068,
Nuisance - Aire de jeux,playground,Inconnu,50.6196978,3.1033561,
Nuisance - Aire de jeux,playground,Inconnu,50.6487533,3.0871486,
Nuisance - Aire de jeux,playground,Inconnu,50.6412926,2.9918325,
Nuisance - Aire de jeux,playground,Inconnu,50.6448981,2.9970473,
Nuisance - Aire de jeux,playground,Inconnu,50.6486664,2.9883615,
Nuisance - Aire de jeux,playground,Inconnu,51.2250328,4.8439182,
Nuisance - Aire de jeux,playground,Buurtspeelplein Laakakker,51.2290981,4.8453755,
Nuisance - Aire de jeux,playground,Buurtspeelplein Haestakkers,51.2263206,4.8393436,
Nuisance - Aire de jeux,playground,Inconnu,51.2654263,4.8673235,
Nuisance - Aire de jeux,playground,Inconnu,51.2650041,4.8666657,
Nuisance - Aire de jeux,playground,Buurtspeelplein Kardinaal Cardijnlaan,51.2334107,4.8403048,
Nuisance - Aire de jeux,playground,Buurtspeelplein Pater Damiaanstraat,51.2363748,4.8307601,
Nuisance - Aire de jeux,playground,Inconnu,50.6405323,3.0943364,
Nuisance - Aire de jeux,playground,Inconnu,50.6223538,3.0661629,
Nuisance - Aire de jeux,playground,Inconnu,50.6306012,3.0757045,
Nuisance - Aire de jeux,playground,Inconnu,50.6308636,3.0178751,
Nuisance - Aire de jeux,playground,Inconnu,50.6099811,3.0430386,
Nuisance - Aire de jeux,playground,Inconnu,50.6371277,3.0340592,
Nuisance - Aire de jeux,playground,Inconnu,50.6362346,3.0348956,
Nuisance - Aire de jeux,playground,Inconnu,50.6386768,3.0109051,
Nuisance - Aire de jeux,playground,Inconnu,50.6234101,3.0790467,
Nuisance - Aire de jeux,playground,Inconnu,50.6085543,3.0465804,
Nuisance - Aire de jeux,playground,Inconnu,50.6075641,3.0463198,
Nuisance - Aire de jeux,playground,Inconnu,50.6400971,3.060153,
